Student_ID,Student_Name,Branch,CGPA,Skills,Company,Salary_LPA,Placement_Status,Year
STU0859,Student 0859,CSE,9.27,"AWS, Machine Learning, Data Analysis",Microsoft,32.5,Placed,2026
STU0860,Student 0860,EEE,9.9,AWS,Tech Mahindra,4.8,Placed,2023
STU0861,Student 0861,CIVIL,6.85,"React, Java, Data Analysis, Excel",Tech Mahindra,6.47,Placed,2026
STU0862,Student 0862,EEE,7.21,Python,L&T,7.59,Placed,2024
STU0863,Student 0863,ME,7.93,"SQL, AWS",Not Placed,0.0,Not Placed,2026
STU0864,Student 0864,CIVIL,9.8,"Java, AWS",Cognizant,6.19,Placed,2023
STU0865,Student 0865,ISE,9.57,"C++, AutoCAD",Not Placed,0.0,Not Placed,2023
STU0866,Student 0866,CSE,7.01,"Java, C++",Oracle,16.19,Placed,2022
STU0867,Student 0867,EEE,6.45,Data Analysis,Not Placed,0.0,Not Placed,2023
STU0868,Student 0868,ME,5.71,"AWS, C++, SQL, Machine Learning",Not Placed,0.0,Not Placed,2026
STU0869,Student 0869,CSE,9.37,"AutoCAD, Data Analysis, SQL, AWS",Microsoft,34.27,Placed,2024
STU0870,Student 0870,CSE,7.71,"Python, JavaScript, React",Google,25.0,Placed,2024
STU0871,Student 0871,CIVIL,8.67,"C++, Java, AutoCAD",Not Placed,0.0,Not Placed,2023
STU0872,Student 0872,CSE,8.32,Python,Google,26.05,Placed,2022
STU0873,Student 0873,EEE,8.81,"AWS, Machine Learning",Oracle,17.51,Placed,2023
STU0874,Student 0874,CIVIL,5.53,"C++, React, Python",Not Placed,0.0,Not Placed,2022
STU0875,Student 0875,ISE,9.07,"Java, SQL, Python",Accenture,10.17,Placed,2025
STU0876,Student 0876,CIVIL,8.24,Excel,Microsoft,22.31,Placed,2026
STU0877,Student 0877,ME,6.78,JavaScript,L&T,5.97,Placed,2025
STU0878,Student 0878,ME,8.35,"Java, Python, React",Not Placed,0.0,Not Placed,2026
STU0879,Student 0879,EEE,8.29,"C++, SQL, React",Tech Mahindra,8.31,Placed,2026
STU0880,Student 0880,EEE,5.58,"SQL, React, AWS, JavaScript",Google,31.99,Placed,2023
STU0881,Student 0881,CSE,7.1,"C++, AutoCAD",Not Placed,0.0,Not Placed,2025
STU0882,Student 0882,EEE,8.9,"Excel, Data Analysis, React, Machine Learning",L&T,6.96,Placed,2026
STU0883,Student 0883,ECE,9.95,"SQL, React",Not Placed,0.0,Not Placed,2026
STU0884,Student 0884,ME,9.81,Python,L&T,8.79,Placed,2023
STU0885,Student 0885,CIVIL,9.28,"C++, Java",Wipro,6.64,Placed,2024
STU0886,Student 0886,CIVIL,8.8,"AWS, AutoCAD, C++, JavaScript",Google,30.26,Placed,2026
STU0887,Student 0887,EEE,7.68,"Python, AWS, Java",Not Placed,0.0,Not Placed,2023
STU0888,Student 0888,ECE,5.66,"Python, SQL",Not Placed,0.0,Not Placed,2024
STU0889,Student 0889,CSE,5.75,"JavaScript, Python",Amazon,15.16,Placed,2023
STU0890,Student 0890,ME,5.84,"Machine Learning, React, C++, SQL",Not Placed,0.0,Not Placed,2025
STU0891,Student 0891,CIVIL,8.54,"React, JavaScript, AWS",Deloitte,14.27,Placed,2024
STU0892,Student 0892,CIVIL,9.51,"Excel, Python, C++, AWS",Not Placed,0.0,Not Placed,2022
STU0893,Student 0893,ME,8.8,"Python, C++, AutoCAD, AWS",Not Placed,0.0,Not Placed,2026
STU0894,Student 0894,ECE,9.35,"JavaScript, Machine Learning, Java, Excel",Not Placed,0.0,Not Placed,2026
STU0895,Student 0895,ISE,5.7,"Java, AutoCAD",Not Placed,0.0,Not Placed,2022
STU0896,Student 0896,ECE,5.77,"Excel, Python, Java",Not Placed,0.0,Not Placed,2024
STU0897,Student 0897,ISE,6.28,"React, Data Analysis, AutoCAD",Not Placed,0.0,Not Placed,2026
STU0898,Student 0898,EEE,9.18,"JavaScript, Java, AWS, C++",Infosys,7.01,Placed,2024
STU0899,Student 0899,EEE,6.84,"Java, Machine Learning, Excel, React",TCS,6.8,Placed,2026
STU0900,Student 0900,ME,9.04,"Java, Python, Excel, Data Analysis",IBM,5.96,Placed,2026
STU0901,Student 0901,ISE,8.67,AWS,IBM,10.42,Placed,2022
STU0902,Student 0902,ECE,5.88,"AWS, React, Excel",Infosys,6.1,Placed,2026
STU0903,Student 0903,ECE,9.57,"JavaScript, Machine Learning, C++, Java",TCS,6.33,Placed,2022
STU0904,Student 0904,CSE,6.58,"Java, JavaScript",Not Placed,0.0,Not Placed,2025
STU0905,Student 0905,ME,7.46,"AutoCAD, React, C++",Not Placed,0.0,Not Placed,2024
STU0906,Student 0906,CSE,8.83,Data Analysis,Cognizant,8.07,Placed,2026
STU0907,Student 0907,CIVIL,6.22,"JavaScript, Machine Learning, AWS, AutoCAD",Not Placed,0.0,Not Placed,2022
STU0908,Student 0908,CIVIL,7.62,"SQL, AutoCAD, JavaScript, Machine Learning",Cognizant,7.82,Placed,2026
STU0909,Student 0909,EEE,7.59,"C++, Machine Learning",Not Placed,0.0,Not Placed,2022
STU0910,Student 0910,ISE,7.44,"AWS, AutoCAD, Machine Learning, Python",Deloitte,8.02,Placed,2025
STU0911,Student 0911,CIVIL,6.62,SQL,Not Placed,0.0,Not Placed,2026
STU0912,Student 0912,EEE,6.96,"Java, Python",Not Placed,0.0,Not Placed,2024
STU0913,Student 0913,EEE,7.76,"Python, React, C++",Not Placed,0.0,Not Placed,2022
STU0914,Student 0914,CSE,5.61,"C++, Data Analysis",Not Placed,0.0,Not Placed,2024
STU0915,Student 0915,CIVIL,9.43,"C++, Java, Excel, JavaScript",Capgemini,8.51,Placed,2025
STU0916,Student 0916,ISE,7.95,"C++, Python, Machine Learning, Data Analysis",Deloitte,12.66,Placed,2023
STU0917,Student 0917,CSE,6.09,Data Analysis,Cognizant,7.2,Placed,2022
STU0918,Student 0918,CIVIL,9.7,"SQL, Java, Machine Learning",TCS,6.34,Placed,2022
STU0919,Student 0919,EEE,8.16,"JavaScript, C++",Microsoft,28.15,Placed,2022
STU0920,Student 0920,CSE,8.67,SQL,Oracle,14.86,Placed,2022
STU0921,Student 0921,CIVIL,8.7,"C++, React, AWS, Machine Learning",Cognizant,8.96,Placed,2025
STU0922,Student 0922,ISE,5.56,Data Analysis,Accenture,5.5,Placed,2025
STU0923,Student 0923,CIVIL,9.26,"JavaScript, Machine Learning, Excel",Not Placed,0.0,Not Placed,2023
STU0924,Student 0924,CIVIL,6.78,SQL,TCS,7.11,Placed,2025
STU0925,Student 0925,ECE,7.81,"Data Analysis, SQL",Deloitte,10.22,Placed,2024
STU0926,Student 0926,CIVIL,9.06,"Excel, Java, Machine Learning",Amazon,22.4,Placed,2022
STU0927,Student 0927,ME,8.12,"JavaScript, Data Analysis, Machine Learning",Not Placed,0.0,Not Placed,2024
STU0928,Student 0928,CSE,7.37,Java,Not Placed,0.0,Not Placed,2024
STU0929,Student 0929,ISE,8.14,SQL,IBM,6.68,Placed,2024
STU0930,Student 0930,EEE,9.31,"Excel, JavaScript",Not Placed,0.0,Not Placed,2022
STU0931,Student 0931,ME,9.17,"SQL, AWS",Microsoft,35.3,Placed,2024
STU0932,Student 0932,ECE,9.23,AutoCAD,L&T,6.7,Placed,2023
STU0933,Student 0933,CIVIL,8.98,JavaScript,Not Placed,0.0,Not Placed,2023
STU0934,Student 0934,CSE,6.62,"Python, C++",Not Placed,0.0,Not Placed,2022
STU0935,Student 0935,ECE,5.86,"JavaScript, SQL",Not Placed,0.0,Not Placed,2023
STU0936,Student 0936,ECE,8.07,AutoCAD,L&T,8.7,Placed,2023
STU0937,Student 0937,ECE,8.54,AutoCAD,TCS,7.06,Placed,2022
STU0938,Student 0938,ISE,8.0,React,Google,18.04,Placed,2022
STU0939,Student 0939,CIVIL,7.8,"Java, SQL, Data Analysis",Google,18.24,Placed,2025
STU0940,Student 0940,ECE,9.43,"SQL, Machine Learning, Excel",Google,16.69,Placed,2025
STU0941,Student 0941,CSE,6.04,"JavaScript, C++, Java",Not Placed,0.0,Not Placed,2024
STU0942,Student 0942,ME,9.21,"JavaScript, AWS, Java, SQL",Accenture,6.39,Placed,2022
STU0943,Student 0943,CIVIL,6.4,"AutoCAD, SQL",Not Placed,0.0,Not Placed,2024
STU0944,Student 0944,CSE,6.65,"JavaScript, Data Analysis",Bosch,5.14,Placed,2023
STU0945,Student 0945,EEE,6.06,AutoCAD,Not Placed,0.0,Not Placed,2026
STU0946,Student 0946,ISE,5.57,"Python, AWS, AutoCAD",Not Placed,0.0,Not Placed,2023
STU0947,Student 0947,CSE,7.72,"C++, AutoCAD",Not Placed,0.0,Not Placed,2024
STU0948,Student 0948,CIVIL,9.98,"Python, React, Java",Infosys,5.09,Placed,2023
STU0949,Student 0949,EEE,6.51,"AutoCAD, SQL, Python",Capgemini,6.1,Placed,2024
STU0950,Student 0950,EEE,6.23,"JavaScript, AWS, Java, Data Analysis",Google,32.43,Placed,2022
STU0951,Student 0951,CIVIL,6.27,"AWS, Machine Learning, Data Analysis",Not Placed,0.0,Not Placed,2025
STU0952,Student 0952,CIVIL,7.84,Machine Learning,Cognizant,7.62,Placed,2024
STU0953,Student 0953,EEE,9.83,"Excel, JavaScript, React",Not Placed,0.0,Not Placed,2026
STU0954,Student 0954,ISE,6.15,"Machine Learning, Python",Cognizant,8.42,Placed,2025
STU0955,Student 0955,CSE,6.31,"Data Analysis, SQL",Not Placed,0.0,Not Placed,2024
STU0956,Student 0956,ME,7.12,Excel,Not Placed,0.0,Not Placed,2026
STU0957,Student 0957,CIVIL,7.24,"Excel, C++, Data Analysis",Accenture,9.06,Placed,2026
STU0958,Student 0958,CSE,8.13,SQL,Not Placed,0.0,Not Placed,2022
STU0959,Student 0959,ISE,9.02,Machine Learning,Not Placed,0.0,Not Placed,2022
STU0960,Student 0960,ME,7.46,"Python, Machine Learning, AWS",Not Placed,0.0,Not Placed,2025
STU0961,Student 0961,ISE,9.9,"Data Analysis, AutoCAD, Machine Learning, Excel",Infosys,7.1,Placed,2023
STU0962,Student 0962,CIVIL,5.84,"Machine Learning, Java, SQL",Cognizant,6.26,Placed,2024
STU0963,Student 0963,CIVIL,9.67,React,Bosch,12.28,Placed,2026
STU0964,Student 0964,ME,8.13,"React, AutoCAD, Python, Machine Learning",TCS,7.68,Placed,2026
STU0965,Student 0965,ME,8.99,"JavaScript, Excel, Java",Infosys,5.05,Placed,2026
STU0966,Student 0966,EEE,9.86,"AutoCAD, AWS, Python, SQL",TCS,6.57,Placed,2024
STU0967,Student 0967,ECE,6.83,"Java, JavaScript, AutoCAD, Python",Not Placed,0.0,Not Placed,2023
STU0968,Student 0968,ISE,9.44,"JavaScript, AutoCAD, C++",Wipro,5.94,Placed,2024
STU0969,Student 0969,ME,7.14,"Machine Learning, JavaScript, React",Accenture,6.02,Placed,2023
STU0970,Student 0970,ISE,5.68,SQL,Not Placed,0.0,Not Placed,2024
STU0971,Student 0971,ECE,8.54,"Excel, Java, JavaScript",Not Placed,0.0,Not Placed,2026
STU0972,Student 0972,CIVIL,5.85,"Excel, Machine Learning, JavaScript, Python",Not Placed,0.0,Not Placed,2025
STU0973,Student 0973,EEE,8.1,"AWS, Python",Oracle,14.36,Placed,2024
STU0974,Student 0974,CIVIL,5.88,"React, JavaScript, Excel",Not Placed,0.0,Not Placed,2026
STU0975,Student 0975,ECE,8.76,"JavaScript, React",TCS,7.23,Placed,2026
STU0976,Student 0976,CSE,8.58,"Java, React, AWS, Excel",Not Placed,0.0,Not Placed,2022
STU0977,Student 0977,ME,6.73,"Excel, Python",Microsoft,24.0,Placed,2026
STU0978,Student 0978,EEE,6.51,"C++, Excel, AutoCAD, SQL",Not Placed,0.0,Not Placed,2023
STU0979,Student 0979,EEE,9.24,"AutoCAD, C++, Data Analysis, SQL",L&T,5.6,Placed,2023
STU0980,Student 0980,CSE,7.42,"C++, AutoCAD",Deloitte,7.79,Placed,2025
STU0981,Student 0981,CSE,8.12,"Python, AWS, Excel",Capgemini,7.18,Placed,2026
STU0982,Student 0982,ME,5.54,"JavaScript, Machine Learning, C++",Not Placed,0.0,Not Placed,2026
STU0983,Student 0983,CSE,6.36,"Data Analysis, React",Not Placed,0.0,Not Placed,2026
STU0984,Student 0984,ME,8.01,"Data Analysis, Excel, C++",Not Placed,0.0,Not Placed,2024
STU0985,Student 0985,ME,6.36,"AutoCAD, C++",Not Placed,0.0,Not Placed,2025
STU0986,Student 0986,CSE,8.88,"Python, React",Wipro,4.95,Placed,2024
STU0987,Student 0987,ECE,9.14,"AutoCAD, SQL",Accenture,7.47,Placed,2025
STU0988,Student 0988,ISE,6.91,Java,Microsoft,16.65,Placed,2025
STU0989,Student 0989,EEE,9.28,"Python, AutoCAD",Capgemini,6.78,Placed,2022
STU0990,Student 0990,CIVIL,5.75,"Excel, Data Analysis, SQL, Machine Learning",Not Placed,0.0,Not Placed,2025
STU0991,Student 0991,CIVIL,9.83,"C++, AutoCAD, Python, Machine Learning",IBM,11.62,Placed,2024
STU0992,Student 0992,ECE,7.52,"SQL, React",Not Placed,0.0,Not Placed,2023
STU0993,Student 0993,CIVIL,6.93,"JavaScript, Machine Learning, AutoCAD, SQL",Amazon,22.29,Placed,2023
STU0994,Student 0994,CIVIL,7.7,"Excel, AWS, Java, JavaScript",Deloitte,8.54,Placed,2022
STU0995,Student 0995,ME,8.76,C++,Google,20.9,Placed,2024
STU0996,Student 0996,ECE,8.99,"JavaScript, AutoCAD",Oracle,12.7,Placed,2023
STU0997,Student 0997,CSE,7.54,SQL,Infosys,5.69,Placed,2022
STU0998,Student 0998,ISE,6.8,"React, Excel, JavaScript, AWS",L&T,7.41,Placed,2023
STU0999,Student 0999,ME,7.13,"Excel, Machine Learning, AutoCAD, Python",Cognizant,5.13,Placed,2026
STU1000,Student 1000,ECE,7.88,"Java, AutoCAD",Microsoft,18.26,Placed,2023
STU1001,Student 1001,CIVIL,7.46,"C++, Excel",Capgemini,6.56,Placed,2023
STU1002,Student 1002,CIVIL,9.32,"AWS, AutoCAD",Oracle,18.26,Placed,2023
STU1003,Student 1003,ECE,5.94,"React, AutoCAD, Machine Learning",Cognizant,8.6,Placed,2025
STU1004,Student 1004,ME,5.72,"Java, JavaScript",IBM,9.6,Placed,2022
STU1005,Student 1005,EEE,5.94,"React, AWS, Excel",Google,31.84,Placed,2022
STU1006,Student 1006,ISE,6.9,JavaScript,Google,33.31,Placed,2022
STU1007,Student 1007,ISE,7.88,"JavaScript, Java, C++, Machine Learning",Oracle,8.62,Placed,2025
STU1008,Student 1008,EEE,9.41,Machine Learning,Microsoft,27.87,Placed,2022
STU1009,Student 1009,EEE,8.51,Data Analysis,Not Placed,0.0,Not Placed,2026
STU1010,Student 1010,ISE,8.12,"AWS, Excel",Wipro,5.57,Placed,2025
STU1011,Student 1011,ECE,7.96,"SQL, Excel",L&T,5.09,Placed,2025
STU1012,Student 1012,CSE,7.95,Data Analysis,Oracle,17.21,Placed,2024
STU1013,Student 1013,CIVIL,8.3,"React, Python",Not Placed,0.0,Not Placed,2022
STU1014,Student 1014,ECE,7.07,SQL,Cognizant,4.73,Placed,2022
STU1015,Student 1015,EEE,6.89,"Excel, Data Analysis",Oracle,14.08,Placed,2025
STU1016,Student 1016,EEE,8.33,Data Analysis,IBM,5.82,Placed,2023
STU1017,Student 1017,CSE,9.56,"Data Analysis, Python",L&T,5.98,Placed,2025
STU1018,Student 1018,EEE,7.65,"AWS, JavaScript",TCS,6.93,Placed,2025
STU1019,Student 1019,CIVIL,8.03,Python,Not Placed,0.0,Not Placed,2024
STU1020,Student 1020,EEE,7.33,"Python, JavaScript, React, Excel",Not Placed,0.0,Not Placed,2025
STU1021,Student 1021,CSE,8.96,"Java, Python, React",Tech Mahindra,7.65,Placed,2025
STU1022,Student 1022,CSE,7.77,"React, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1023,Student 1023,CIVIL,6.46,"Python, Excel, Data Analysis",Not Placed,0.0,Not Placed,2024
STU1024,Student 1024,ME,5.66,"Excel, Python",Capgemini,4.65,Placed,2024
STU1025,Student 1025,CIVIL,8.57,React,Not Placed,0.0,Not Placed,2026
STU1026,Student 1026,ISE,8.64,Excel,Wipro,7.35,Placed,2025
STU1027,Student 1027,ME,7.61,AWS,IBM,10.65,Placed,2022
STU1028,Student 1028,ECE,9.37,"Machine Learning, Python, JavaScript, SQL",Microsoft,24.74,Placed,2024
STU1029,Student 1029,ISE,8.48,AutoCAD,Not Placed,0.0,Not Placed,2023
STU1030,Student 1030,EEE,6.2,"Python, JavaScript",Not Placed,0.0,Not Placed,2024
STU1031,Student 1031,ECE,7.49,"Data Analysis, JavaScript, Machine Learning",Oracle,12.29,Placed,2024
STU1032,Student 1032,EEE,7.84,AutoCAD,Microsoft,35.08,Placed,2024
STU1033,Student 1033,ECE,7.66,"Data Analysis, SQL, C++",Microsoft,31.18,Placed,2026
STU1034,Student 1034,CIVIL,9.09,"Data Analysis, C++, JavaScript",Not Placed,0.0,Not Placed,2023
STU1035,Student 1035,EEE,9.78,"Java, JavaScript, Python, Excel",Bosch,7.51,Placed,2025
STU1036,Student 1036,EEE,8.76,"AutoCAD, Excel",Not Placed,0.0,Not Placed,2025
STU1037,Student 1037,ECE,9.53,"Machine Learning, Python",Bosch,7.52,Placed,2022
STU1038,Student 1038,ECE,8.43,"Python, React, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1039,Student 1039,ECE,6.28,Machine Learning,L&T,7.17,Placed,2025
STU1040,Student 1040,CIVIL,6.27,"AutoCAD, React, Data Analysis",Wipro,5.44,Placed,2026
STU1041,Student 1041,EEE,6.77,"JavaScript, AWS, Machine Learning",Infosys,5.4,Placed,2026
STU1042,Student 1042,CSE,9.02,"Python, Data Analysis",Deloitte,11.64,Placed,2023
STU1043,Student 1043,ISE,6.31,"Python, JavaScript, AutoCAD",Not Placed,0.0,Not Placed,2024
STU1044,Student 1044,CIVIL,9.58,"C++, Java",IBM,12.05,Placed,2024
STU1045,Student 1045,CSE,6.64,"React, Machine Learning",Not Placed,0.0,Not Placed,2026
STU1046,Student 1046,ECE,9.72,"SQL, Java",Not Placed,0.0,Not Placed,2025
STU1047,Student 1047,CSE,9.76,"JavaScript, Excel, Python, React",Deloitte,8.13,Placed,2024
STU1048,Student 1048,CSE,7.25,"SQL, Java, Excel",Not Placed,0.0,Not Placed,2022
STU1049,Student 1049,ISE,8.22,"AutoCAD, AWS",Not Placed,0.0,Not Placed,2023
STU1050,Student 1050,CSE,7.75,"Python, AWS, Data Analysis",TCS,7.56,Placed,2022
STU1051,Student 1051,ISE,5.83,"AutoCAD, Data Analysis, Machine Learning",IBM,6.15,Placed,2023
STU1052,Student 1052,EEE,6.08,"Data Analysis, AutoCAD, SQL",Not Placed,0.0,Not Placed,2026
STU1053,Student 1053,ME,7.94,Data Analysis,TCS,7.84,Placed,2026
STU1054,Student 1054,ISE,6.82,"React, Data Analysis, AutoCAD, Excel",Not Placed,0.0,Not Placed,2022
STU1055,Student 1055,ISE,7.73,"JavaScript, Machine Learning, Excel, AutoCAD",Not Placed,0.0,Not Placed,2024
STU1056,Student 1056,ISE,8.28,"Data Analysis, Python, JavaScript, C++",Not Placed,0.0,Not Placed,2022
STU1057,Student 1057,ME,7.46,"AWS, Python",Amazon,21.11,Placed,2025
STU1058,Student 1058,ME,7.76,"AutoCAD, Python, React, JavaScript",Not Placed,0.0,Not Placed,2023
STU1059,Student 1059,ECE,9.7,"Python, React, C++, Java",Oracle,10.13,Placed,2026
STU1060,Student 1060,ME,7.63,SQL,Not Placed,0.0,Not Placed,2023
STU1061,Student 1061,ME,8.24,React,Microsoft,21.38,Placed,2025
STU1062,Student 1062,ME,8.9,"Data Analysis, SQL",Infosys,6.63,Placed,2025
STU1063,Student 1063,ECE,9.27,"Machine Learning, AutoCAD",Google,25.42,Placed,2023
STU1064,Student 1064,ME,5.51,"Excel, Python, AWS",Not Placed,0.0,Not Placed,2026
STU1065,Student 1065,EEE,7.6,"C++, Excel, Java, SQL",Microsoft,15.53,Placed,2025
STU1066,Student 1066,ECE,9.15,"Data Analysis, Python, AutoCAD, AWS",Amazon,20.17,Placed,2026
STU1067,Student 1067,ISE,6.72,"Python, Java, React, SQL",Bosch,8.02,Placed,2024
STU1068,Student 1068,ME,7.37,"React, Machine Learning, SQL, Python",Not Placed,0.0,Not Placed,2025
STU1069,Student 1069,CSE,9.62,"Python, Excel, C++, AWS",Not Placed,0.0,Not Placed,2023
STU1070,Student 1070,CSE,9.64,"AWS, AutoCAD",Infosys,7.44,Placed,2026
STU1071,Student 1071,ECE,6.77,"Machine Learning, React, C++, JavaScript",Not Placed,0.0,Not Placed,2023
STU1072,Student 1072,EEE,6.56,"Python, C++, React, SQL",Not Placed,0.0,Not Placed,2023
STU1073,Student 1073,ECE,7.77,"React, AWS",Oracle,9.48,Placed,2026
STU1074,Student 1074,ME,6.45,"C++, React, AutoCAD",Not Placed,0.0,Not Placed,2022
STU1075,Student 1075,ECE,9.77,"Machine Learning, AWS, JavaScript, Excel",L&T,7.01,Placed,2023
STU1076,Student 1076,ECE,8.38,"C++, Data Analysis, SQL",Oracle,12.75,Placed,2023
STU1077,Student 1077,ECE,9.04,C++,Capgemini,6.13,Placed,2022
STU1078,Student 1078,EEE,9.7,Python,Amazon,21.93,Placed,2022
STU1079,Student 1079,CIVIL,6.82,"Excel, React, AutoCAD, Java",Google,29.51,Placed,2023
STU1080,Student 1080,ME,5.58,"C++, AutoCAD",Cognizant,8.2,Placed,2022
STU1081,Student 1081,ISE,6.39,"Data Analysis, React",Not Placed,0.0,Not Placed,2022
STU1082,Student 1082,ME,8.65,Machine Learning,Not Placed,0.0,Not Placed,2022
STU1083,Student 1083,CIVIL,7.17,"Java, Machine Learning",Cognizant,5.04,Placed,2024
STU1084,Student 1084,CIVIL,5.52,"C++, React, AutoCAD",Not Placed,0.0,Not Placed,2025
STU1085,Student 1085,ME,9.46,"Data Analysis, Python, React, JavaScript",Not Placed,0.0,Not Placed,2026
STU1086,Student 1086,EEE,9.58,"SQL, AutoCAD, Excel, Machine Learning",Not Placed,0.0,Not Placed,2024
STU1087,Student 1087,ECE,7.84,"Machine Learning, SQL",Deloitte,11.88,Placed,2026
STU1088,Student 1088,CIVIL,6.15,"Python, Machine Learning, Data Analysis, SQL",Not Placed,0.0,Not Placed,2024
STU1089,Student 1089,ECE,6.46,"SQL, Excel, Java, Python",Not Placed,0.0,Not Placed,2025
STU1090,Student 1090,CIVIL,8.53,"Excel, Python, SQL, Machine Learning",Not Placed,0.0,Not Placed,2023
STU1091,Student 1091,ME,8.24,Python,Infosys,6.54,Placed,2023
STU1092,Student 1092,ECE,5.58,Java,Not Placed,0.0,Not Placed,2024
STU1093,Student 1093,ISE,5.75,Machine Learning,Not Placed,0.0,Not Placed,2022
STU1094,Student 1094,ME,8.89,Java,Not Placed,0.0,Not Placed,2023
STU1095,Student 1095,EEE,7.63,React,Not Placed,0.0,Not Placed,2025
STU1096,Student 1096,ECE,8.39,"Java, C++",Bosch,10.84,Placed,2024
STU1097,Student 1097,CIVIL,5.67,"Data Analysis, C++, React",Not Placed,0.0,Not Placed,2022
STU1098,Student 1098,ME,8.49,"JavaScript, AutoCAD, C++",Infosys,5.67,Placed,2024
STU1099,Student 1099,ISE,6.42,SQL,Microsoft,28.65,Placed,2022
STU1100,Student 1100,ME,9.73,"Machine Learning, Excel, AWS, Data Analysis",Cognizant,8.86,Placed,2022
STU1101,Student 1101,CIVIL,7.75,"Machine Learning, Python, C++",Deloitte,8.35,Placed,2023
STU1102,Student 1102,ME,7.03,"C++, Excel, Data Analysis",Not Placed,0.0,Not Placed,2024
STU1103,Student 1103,EEE,5.61,"AutoCAD, Python",Accenture,9.1,Placed,2023
STU1104,Student 1104,ECE,5.85,Machine Learning,IBM,6.7,Placed,2024
STU1105,Student 1105,CSE,9.5,"Excel, SQL, Java",Infosys,8.87,Placed,2024
STU1106,Student 1106,ISE,8.69,"JavaScript, AutoCAD, React, C++",Not Placed,0.0,Not Placed,2023
STU1107,Student 1107,ISE,7.21,"Python, Machine Learning",TCS,6.16,Placed,2026
STU1108,Student 1108,ECE,6.97,AWS,Accenture,8.08,Placed,2024
STU1109,Student 1109,CSE,6.91,Excel,Not Placed,0.0,Not Placed,2024
STU1110,Student 1110,ISE,9.15,AWS,TCS,5.41,Placed,2025
STU1111,Student 1111,EEE,9.04,Excel,Deloitte,7.83,Placed,2024
STU1112,Student 1112,CIVIL,6.34,"Data Analysis, Java, React",Not Placed,0.0,Not Placed,2023
STU1113,Student 1113,EEE,8.06,React,Deloitte,8.18,Placed,2023
STU1114,Student 1114,CSE,8.37,"AWS, JavaScript",Deloitte,9.34,Placed,2025
STU1115,Student 1115,EEE,9.49,Data Analysis,L&T,8.54,Placed,2023
STU1116,Student 1116,CIVIL,7.01,"SQL, Machine Learning, C++",Not Placed,0.0,Not Placed,2026
STU1117,Student 1117,ISE,8.31,"C++, Data Analysis",L&T,8.76,Placed,2022
STU1118,Student 1118,CSE,9.9,"AWS, Excel, Python",Accenture,10.22,Placed,2025
STU1119,Student 1119,ME,9.29,Data Analysis,Deloitte,11.3,Placed,2023
STU1120,Student 1120,ISE,8.49,"Machine Learning, AutoCAD",Google,20.78,Placed,2023
STU1121,Student 1121,ME,8.25,React,Capgemini,6.06,Placed,2026
STU1122,Student 1122,CSE,6.56,"AutoCAD, JavaScript",Not Placed,0.0,Not Placed,2026
STU1123,Student 1123,CIVIL,6.13,Machine Learning,Bosch,9.09,Placed,2022
STU1124,Student 1124,ME,9.07,"JavaScript, AutoCAD",Infosys,7.38,Placed,2024
STU1125,Student 1125,EEE,7.79,"Data Analysis, React, C++",Accenture,7.35,Placed,2025
STU1126,Student 1126,CSE,6.53,"JavaScript, AutoCAD, SQL",Not Placed,0.0,Not Placed,2023
STU1127,Student 1127,ME,8.79,Java,Cognizant,6.97,Placed,2022
STU1128,Student 1128,ECE,8.64,"AutoCAD, C++, Java",Not Placed,0.0,Not Placed,2024
STU1129,Student 1129,CIVIL,7.65,"SQL, Excel, JavaScript, AutoCAD",IBM,11.46,Placed,2024
STU1130,Student 1130,CIVIL,7.09,"C++, SQL",Capgemini,6.62,Placed,2023
STU1131,Student 1131,EEE,9.13,SQL,IBM,8.32,Placed,2026
STU1132,Student 1132,CIVIL,7.91,"Excel, Machine Learning",IBM,10.15,Placed,2026
STU1133,Student 1133,CIVIL,7.54,"AutoCAD, C++, React, AWS",Not Placed,0.0,Not Placed,2026
STU1134,Student 1134,CSE,9.66,"JavaScript, Excel",Capgemini,7.07,Placed,2025
STU1135,Student 1135,CSE,9.82,"Python, React",Not Placed,0.0,Not Placed,2022
STU1136,Student 1136,CSE,7.4,"AutoCAD, AWS, Java",Not Placed,0.0,Not Placed,2023
STU1137,Student 1137,ISE,6.34,"AutoCAD, AWS, Excel",IBM,11.21,Placed,2026
STU1138,Student 1138,CIVIL,8.23,"JavaScript, Data Analysis, AWS, React",Tech Mahindra,5.15,Placed,2022
STU1139,Student 1139,ISE,9.1,Java,Not Placed,0.0,Not Placed,2023
STU1140,Student 1140,CSE,8.52,Data Analysis,Infosys,7.96,Placed,2025
STU1141,Student 1141,ISE,6.93,"React, SQL",Capgemini,4.82,Placed,2022
STU1142,Student 1142,EEE,8.13,"AutoCAD, React, Python, C++",TCS,4.33,Placed,2023
STU1143,Student 1143,CSE,9.34,"AutoCAD, Java, Python, AWS",Accenture,7.11,Placed,2023
STU1144,Student 1144,ISE,7.86,"JavaScript, Machine Learning, AutoCAD, AWS",Not Placed,0.0,Not Placed,2026
STU1145,Student 1145,CSE,6.12,"SQL, Python, Excel",Wipro,4.0,Placed,2023
